test_idx,degree,format,learning_rate,max_iter,cycles,hw_loss,golden_loss,max_abs_err_vs_golden,mean_abs_err_vs_golden,max_abs_err_vs_true,mean_abs_err_vs_true,true_0,golden_0,hw_0,abs_err_vs_golden_0,abs_err_vs_true_0,true_1,golden_1,hw_1,abs_err_vs_golden_1,abs_err_vs_true_1,true_2,golden_2,hw_2,abs_err_vs_golden_2,abs_err_vs_true_2,true_3,golden_3,hw_3,abs_err_vs_golden_3,abs_err_vs_true_3
16,3,FP64,1.000000e-02,900,1974092,1.023919e-01,7.538564e-02,2.3793e-01,1.4010e-01,2.5803e-01,1.1967e-01,-1.31439294,-1.39872906,-1.22934721,1.6938e-01,8.5046e-02,0.25617650,0.23607674,-0.00185266,2.3793e-01,2.5803e-01,-2.15445465,-2.13294747,-2.19073479,5.7787e-02,3.6280e-02,1.81318188,1.81719948,1.91249968,9.5300e-02,9.9318e-02
16,3,FP32,1.000000e-02,900,1974092,1.023919e-01,7.538564e-02,2.3793e-01,1.4010e-01,2.5803e-01,1.1967e-01,-1.31439294,-1.39872906,-1.22934783,1.6938e-01,8.5045e-02,0.25617650,0.23607674,-0.00185284,2.3793e-01,2.5803e-01,-2.15445465,-2.13294747,-2.19073391,5.7786e-02,3.6279e-02,1.81318188,1.81719948,1.91249979,9.5300e-02,9.9318e-02
16,3,FP16,1.000000e-02,900,1974092,9.359301e-02,7.538564e-02,2.2598e-01,1.0175e-01,2.4608e-01,9.0213e-02,-1.31439294,-1.39872906,-1.31835938,8.0370e-02,3.9664e-03,0.25617650,0.23607674,0.01009369,2.2598e-01,2.4608e-01,-2.15445465,-2.13294747,-2.14062500,7.6775e-03,1.3830e-02,1.81318188,1.81719948,1.91015625,9.2957e-02,9.6974e-02
16,3,FP16ALT,1.000000e-02,900,1974092,1.825181e-01,7.538564e-02,5.5834e-01,2.3603e-01,5.7844e-01,2.6852e-01,-1.31439294,-1.39872906,-1.46875000,7.0021e-02,1.5436e-01,0.25617650,0.23607674,-0.32226562,5.5834e-01,5.7844e-01,-2.15445465,-2.13294747,-2.00000000,1.3295e-01,1.5445e-01,1.81318188,1.81719948,2.00000000,1.8280e-01,1.8682e-01
17,3,FP64,1.000000e-02,900,1974092,2.890078e-01,1.086177e-01,7.8875e-01,3.1806e-01,9.4056e-01,3.4525e-01,-2.55269614,-2.60823543,-2.45713929,1.5110e-01,9.5557e-02,2.92132162,2.76951439,1.98076275,7.8875e-01,9.4056e-01,1.63346862,1.67554957,1.62155960,5.3990e-02,1.1909e-02,-1.80770591,-1.75314179,-1.47474539,2.7840e-01,3.3296e-01
17,3,FP32,1.000000e-02,900,1974092,2.890079e-01,1.086177e-01,7.8875e-01,3.1806e-01,9.4056e-01,3.4525e-01,-2.55269614,-2.60823543,-2.45713949,1.5110e-01,9.5557e-02,2.92132162,2.76951439,1.98076224,7.8875e-01,9.4056e-01,1.63346862,1.67554957,1.62155974,5.3990e-02,1.1909e-02,-1.80770591,-1.75314179,-1.47474539,2.7840e-01,3.3296e-01
17,3,FP16,1.000000e-02,900,1974092,2.961903e-01,1.086177e-01,8.0174e-01,3.2905e-01,9.5355e-01,3.5624e-01,-2.55269614,-2.60823543,-2.43945312,1.6878e-01,1.1324e-01,2.92132162,2.76951439,1.96777344,8.0174e-01,9.5355e-01,1.63346862,1.67554957,1.61132812,6.4221e-02,2.2140e-02,-1.80770591,-1.75314179,-1.47167969,2.8146e-01,3.3603e-01
17,3,FP16ALT,1.000000e-02,900,1974092,2.211714e+00,1.086177e-01,2.2695e+00,1.2485e+00,2.4213e+00,1.2757e+00,-2.55269614,-2.60823543,-1.26562500,1.3426e+00,1.2871e+00,2.92132162,2.76951439,0.50000000,2.2695e+00,2.4213e+00,1.63346862,1.67554957,1.14062500,5.3492e-01,4.9284e-01,-1.80770591,-1.75314179,-0.90625000,8.4689e-01,9.0146e-01
18,3,FP64,1.000000e-02,900,1974092,7.098359e-01,5.957779e-02,1.2940e+00,6.6995e-01,1.2530e+00,5.7570e-01,-2.96686730,-3.16190017,-2.49570941,6.6619e-01,4.7116e-01,1.89276857,1.93379622,0.63981280,1.2940e+00,1.2530e+00,1.24114406,1.36271360,1.14771450,2.1500e-01,9.3430e-02,1.37404301,1.35464633,1.85928110,5.0463e-01,4.8524e-01
18,3,FP32,1.000000e-02,900,1974092,7.098358e-01,5.957779e-02,1.2940e+00,6.6995e-01,1.2530e+00,5.7570e-01,-2.96686730,-3.16190017,-2.49570894,6.6619e-01,4.7116e-01,1.89276857,1.93379622,0.63981301,1.2940e+00,1.2530e+00,1.24114406,1.36271360,1.14771414,2.1500e-01,9.3430e-02,1.37404301,1.35464633,1.85928094,5.0463e-01,4.8524e-01
18,3,FP16,1.000000e-02,900,1974092,8.599491e-01,5.957779e-02,1.3952e+00,7.4896e-01,1.3542e+00,6.5471e-01,-2.96686730,-3.16190017,-2.37109375,7.9081e-01,5.9577e-01,1.89276857,1.93379622,0.53857422,1.3952e+00,1.3542e+00,1.24114406,1.36271360,1.09667969,2.6603e-01,1.4446e-01,1.37404301,1.35464633,1.89843750,5.4379e-01,5.2439e-01
18,3,FP16ALT,1.000000e-02,900,1974092,1.869470e+00,5.957779e-02,1.9310e+00,1.1473e+00,1.8900e+00,1.0531e+00,-2.96686730,-3.16190017,-1.75000000,1.4119e+00,1.2169e+00,1.89276857,1.93379622,0.00274658,1.9310e+00,1.8900e+00,1.24114406,1.36271360,0.83984375,5.2287e-01,4.0130e-01,1.37404301,1.35464633,2.07812500,7.2348e-01,7.0408e-01
19,3,FP64,1.000000e-02,900,1974092,2.728495e-01,7.114838e-02,7.1315e-01,3.6962e-01,6.9756e-01,3.5662e-01,1.62762208,1.62681297,1.25950259,3.6731e-01,3.6812e-01,-2.55573209,-2.57131729,-1.85816722,7.1315e-01,6.9756e-01,-0.84920563,-0.88650564,-0.76301826,1.2349e-01,8.6187e-02,-2.30478564,-2.30487072,-2.57940776,2.7454e-01,2.7462e-01
19,3,FP32,1.000000e-02,900,1974092,2.728494e-01,7.114838e-02,7.1315e-01,3.6962e-01,6.9756e-01,3.5662e-01,1.62762208,1.62681297,1.25950277,3.6731e-01,3.6812e-01,-2.55573209,-2.57131729,-1.85816777,7.1315e-01,6.9756e-01,-0.84920563,-0.88650564,-0.76301837,1.2349e-01,8.6187e-02,-2.30478564,-2.30487072,-2.57940769,2.7454e-01,2.7462e-01
19,3,FP16,1.000000e-02,900,1974092,3.293635e-01,7.114838e-02,7.9104e-01,4.1906e-01,7.7546e-01,4.0606e-01,1.62762208,1.62681297,1.19628906,4.3052e-01,4.3133e-01,-2.55573209,-2.57131729,-1.78027344,7.9104e-01,7.7546e-01,-0.84920563,-0.88650564,-0.74023438,1.4627e-01,1.0897e-01,-2.30478564,-2.30487072,-2.61328125,3.0841e-01,3.0850e-01
19,3,FP16ALT,1.000000e-02,900,1974092,9.987574e-01,7.114838e-02,1.4854e+00,8.3264e-01,1.4698e+00,8.1964e-01,1.62762208,1.62681297,0.68750000,9.3931e-01,9.4012e-01,-2.55573209,-2.57131729,-1.08593750,1.4854e+00,1.4698e+00,-0.84920563,-0.88650564,-0.51953125,3.6697e-01,3.2967e-01,-2.30478564,-2.30487072,-2.84375000,5.3888e-01,5.3896e-01
20,3,FP64,1.000000e-02,900,1974092,1.019510e-01,7.291774e-02,3.4986e-01,1.4309e-01,2.9645e-01,1.2770e-01,2.17862056,2.16394932,2.08786500,7.6084e-02,9.0756e-02,0.73978876,0.68638279,1.03623809,3.4986e-01,2.9645e-01,-1.01461185,-0.99261966,-0.98341373,9.2059e-03,3.1198e-02,-2.61864990,-2.57385919,-2.71106009,1.3720e-01,9.2410e-02
20,3,FP32,1.000000e-02,900,1974092,1.019512e-01,7.291774e-02,3.4986e-01,1.4309e-01,2.9645e-01,1.2770e-01,2.17862056,2.16394932,2.08786440,7.6085e-02,9.0756e-02,0.73978876,0.68638279,1.03623819,3.4986e-01,2.9645e-01,-1.01461185,-0.99261966,-0.98341376,9.2059e-03,3.1198e-02,-2.61864990,-2.57385919,-2.71106029,1.3720e-01,9.2410e-02
20,3,FP16,1.000000e-02,900,1974092,1.181754e-01,7.291774e-02,4.0346e-01,1.9186e-01,3.5005e-01,1.7647e-01,2.17862056,2.16394932,2.00000000,1.6395e-01,1.7862e-01,0.73978876,0.68638279,1.08984375,4.0346e-01,3.5005e-01,-1.01461185,-0.99261966,-0.94531250,4.7307e-02,6.9299e-02,-2.61864990,-2.57385919,-2.72656250,1.5270e-01,1.0791e-01
20,3,FP16ALT,1.000000e-02,900,1974092,2.238793e-01,7.291774e-02,5.2332e-01,2.3311e-01,5.3800e-01,2.6682e-01,2.17862056,2.16394932,1.64062500,5.2332e-01,5.3800e-01,0.73978876,0.68638279,0.59765625,8.8727e-02,1.4213e-01,-1.01461185,-0.99261966,-0.74609375,2.4653e-01,2.6852e-01,-2.61864990,-2.57385919,-2.50000000,7.3859e-02,1.1865e-01
21,3,FP64,1.000000e-02,900,1974092,1.304377e-01,7.488180e-02,3.6224e-01,2.0334e-01,3.6931e-01,1.9004e-01,-1.13410607,-1.17349257,-0.94225428,2.3124e-01,1.9185e-01,-1.04890007,-1.05597155,-1.41821252,3.6224e-01,3.6931e-01,1.37763707,1.38967410,1.31711523,7.2559e-02,6.0522e-02,0.82534483,0.81647357,0.96380801,1.4733e-01,1.3846e-01
21,3,FP32,1.000000e-02,900,1974092,1.304377e-01,7.488180e-02,3.6224e-01,2.0334e-01,3.6931e-01,1.9004e-01,-1.13410607,-1.17349257,-0.94225454,2.3124e-01,1.9185e-01,-1.04890007,-1.05597155,-1.41821253,3.6224e-01,3.6931e-01,1.37763707,1.38967410,1.31711531,7.2559e-02,6.0522e-02,0.82534483,0.81647357,0.96380806,1.4733e-01,1.3846e-01
21,3,FP16,1.000000e-02,900,1974092,1.243162e-01,7.488180e-02,2.7020e-01,1.8721e-01,2.7727e-01,1.7390e-01,-1.13410607,-1.17349257,-0.90478516,2.6871e-01,2.2932e-01,-1.04890007,-1.05597155,-1.32617188,2.7020e-01,2.7727e-01,1.37763707,1.38967410,1.29199219,9.7682e-02,8.5645e-02,0.82534483,0.81647357,0.92871094,1.1224e-01,1.0337e-01
21,3,FP16ALT,1.000000e-02,900,1974092,2.477561e-01,7.488180e-02,5.9927e-01,2.4172e-01,5.5989e-01,2.2931e-01,-1.13410607,-1.17349257,-0.57421875,5.9927e-01,5.5989e-01,-1.04890007,-1.05597155,-1.00000000,5.5972e-02,4.8900e-02,1.37763707,1.38967410,1.09375000,2.9592e-01,2.8389e-01,0.82534483,0.81647357,0.80078125,1.5692e-02,2.4564e-02
22,3,FP64,1.000000e-02,900,1974092,5.154835e-01,8.111927e-02,1.1000e+00,5.4356e-01,1.1353e+00,5.4036e-01,2.32327646,2.39993132,1.90385946,4.9607e-01,4.1942e-01,-0.16671045,-0.13138360,0.96862752,1.1000e+00,1.1353e+00,-2.28243452,-2.26627407,-2.12006332,1.4621e-01,1.6237e-01,1.27946872,1.26707338,0.83514575,4.3193e-01,4.4432e-01
22,3,FP32,1.000000e-02,900,1974092,5.154836e-01,8.111927e-02,1.1000e+00,5.4356e-01,1.1353e+00,5.4036e-01,2.32327646,2.39993132,1.90385938,4.9607e-01,4.1942e-01,-0.16671045,-0.13138360,0.96862763,1.1000e+00,1.1353e+00,-2.28243452,-2.26627407,-2.12006354,1.4621e-01,1.6237e-01,1.27946872,1.26707338,0.83514577,4.3193e-01,4.4432e-01
22,3,FP16,1.000000e-02,900,1974092,5.680951e-01,8.111927e-02,1.1265e+00,5.8562e-01,1.1618e+00,5.8243e-01,2.32327646,2.39993132,1.81835938,5.8157e-01,5.0492e-01,-0.16671045,-0.13138360,0.99511719,1.1265e+00,1.1618e+00,-2.28243452,-2.26627407,-2.07421875,1.9206e-01,2.0822e-01,1.27946872,1.26707338,0.82470703,4.4237e-01,4.5476e-01
22,3,FP16ALT,1.000000e-02,900,1974092,1.489984e+00,8.111927e-02,1.4517e+00,9.9273e-01,1.4870e+00,9.8954e-01,2.32327646,2.39993132,1.00000000,1.3999e+00,1.3233e+00,-0.16671045,-0.13138360,1.32031250,1.4517e+00,1.4870e+00,-2.28243452,-2.26627407,-1.71093750,5.5534e-01,5.7150e-01,1.27946872,1.26707338,0.70312500,5.6395e-01,5.7634e-01
23,3,FP64,1.000000e-02,900,1974092,7.523664e-02,5.257619e-02,1.9410e-01,9.4841e-02,2.3479e-01,1.4322e-01,1.56471029,1.60540205,1.79950427,1.9410e-01,2.3479e-01,0.36766319,0.27369165,0.19654557,7.7146e-02,1.7112e-01,1.62580308,1.60570252,1.54263011,6.3072e-02,8.3173e-02,-0.03722642,0.00152647,0.04656921,4.5043e-02,8.3796e-02
23,3,FP32,1.000000e-02,900,1974092,7.523654e-02,5.257619e-02,1.9410e-01,9.4841e-02,2.3479e-01,1.4322e-01,1.56471029,1.60540205,1.79950368,1.9410e-01,2.3479e-01,0.36766319,0.27369165,0.19654559,7.7146e-02,1.7112e-01,1.62580308,1.60570252,1.54263031,6.3072e-02,8.3173e-02,-0.03722642,0.00152647,0.04656922,4.5043e-02,8.3796e-02
23,3,FP16,1.000000e-02,900,1974092,6.222403e-02,5.257619e-02,1.1139e-01,4.5068e-02,1.5209e-01,9.3447e-02,1.56471029,1.60540205,1.71679688,1.1139e-01,1.5209e-01,0.36766319,0.27369165,0.25366211,2.0030e-02,1.1400e-01,1.62580308,1.60570252,1.58007812,2.5624e-02,4.5725e-02,-0.03722642,0.00152647,0.02474976,2.3223e-02,6.1976e-02
23,3,FP16ALT,1.000000e-02,900,1974092,2.126357e-01,5.257619e-02,7.0678e-01,3.3374e-01,6.1281e-01,2.8536e-01,1.56471029,1.60540205,1.29687500,3.0853e-01,2.6784e-01,0.36766319,0.27369165,0.98046875,7.0678e-01,6.1281e-01,1.62580308,1.60570252,1.67968750,7.3985e-02,5.3884e-02,-0.03722642,0.00152647,-0.24414062,2.4567e-01,2.0691e-01
24,3,FP64,1.000000e-02,900,1974092,1.500904e-01,1.027718e-01,2.7490e-01,1.7913e-01,4.0251e-01,2.2127e-01,0.13639698,0.17429709,-0.06976430,2.4406e-01,2.0616e-01,-0.43475389,-0.30714694,-0.03224349,2.7490e-01,4.0251e-01,-2.84748524,-2.82243535,-2.73903808,8.3397e-02,1.0845e-01,-2.35265144,-2.40647694,-2.52063008,1.1415e-01,1.6798e-01
24,3,FP32,1.000000e-02,900,1974092,1.500905e-01,1.027718e-01,2.7490e-01,1.7913e-01,4.0251e-01,2.2127e-01,0.13639698,0.17429709,-0.06976445,2.4406e-01,2.0616e-01,-0.43475389,-0.30714694,-0.03224361,2.7490e-01,4.0251e-01,-2.84748524,-2.82243535,-2.73903751,8.3398e-02,1.0845e-01,-2.35265144,-2.40647694,-2.52063036,1.1415e-01,1.6798e-01
24,3,FP16,1.000000e-02,900,1974092,1.462063e-01,1.027718e-01,2.7757e-01,1.6434e-01,3.1604e-01,2.0648e-01,0.13639698,0.17429709,-0.10327148,2.7757e-01,2.3967e-01,-0.43475389,-0.30714694,-0.11871338,1.8843e-01,3.1604e-01,-2.84748524,-2.82243535,-2.70898438,1.1345e-01,1.3850e-01,-2.35265144,-2.40647694,-2.48437500,7.7898e-02,1.3172e-01
24,3,FP16ALT,1.000000e-02,900,1974092,6.807725e-01,1.027718e-01,9.0379e-01,6.1972e-01,7.7618e-01,5.7115e-01,0.13639698,0.17429709,-0.56250000,7.3680e-01,6.9890e-01,-0.43475389,-0.30714694,-1.21093750,9.0379e-01,7.7618e-01,-2.84748524,-2.82243535,-2.35937500,4.6306e-01,4.8811e-01,-2.35265144,-2.40647694,-2.03125000,3.7523e-01,3.2140e-01
25,3,FP64,1.000000e-02,900,1974092,3.280027e-01,8.881741e-02,8.1673e-01,4.0925e-01,7.8850e-01,4.1059e-01,-2.81142489,-2.78970442,-2.40780385,3.8190e-01,4.0362e-01,0.81846247,0.84669206,0.02996232,8.1673e-01,7.8850e-01,-1.11386411,-1.12644658,-1.25109434,1.2465e-01,1.3723e-01,0.05142415,0.05071431,0.36443739,3.1372e-01,3.1301e-01
25,3,FP32,1.000000e-02,900,1974092,3.280023e-01,8.881741e-02,8.1673e-01,4.0925e-01,7.8850e-01,4.1059e-01,-2.81142489,-2.78970442,-2.40780449,3.8190e-01,4.0362e-01,0.81846247,0.84669206,0.02996292,8.1673e-01,7.8850e-01,-1.11386411,-1.12644658,-1.25109398,1.2465e-01,1.3723e-01,0.05142415,0.05071431,0.36443719,3.1372e-01,3.1301e-01
25,3,FP16,1.000000e-02,900,1974092,4.476526e-01,8.881741e-02,9.5167e-01,5.0855e-01,9.2344e-01,5.0989e-01,-2.81142489,-2.78970442,-2.25781250,5.3189e-01,5.5361e-01,0.81846247,0.84669206,-0.10498047,9.5167e-01,9.2344e-01,-1.11386411,-1.12644658,-1.31250000,1.8605e-01,1.9864e-01,0.05142415,0.05071431,0.41528320,3.6457e-01,3.6386e-01
25,3,FP16ALT,1.000000e-02,900,1974092,1.556914e+00,8.881741e-02,1.7608e+00,1.0406e+00,1.7325e+00,1.0419e+00,-2.81142489,-2.78970442,-1.52343750,1.2663e+00,1.2880e+00,0.81846247,0.84669206,-0.91406250,1.7608e+00,1.7325e+00,-1.11386411,-1.12644658,-1.60156250,4.7512e-01,4.8770e-01,0.05142415,0.05071431,0.71093750,6.6022e-01,6.5951e-01
26,3,FP64,1.000000e-02,900,1974092,4.873995e-01,9.875346e-02,1.0555e+00,5.0495e-01,1.1480e+00,5.4614e-01,2.44539884,2.39041975,1.96140535,4.2901e-01,4.8399e-01,-1.50424663,-1.41169429,-0.35622166,1.0555e+00,1.1480e+00,-0.53770246,-0.54413635,-0.41725806,1.2688e-01,1.2044e-01,1.53330683,1.50963161,1.10121004,4.0842e-01,4.3210e-01
26,3,FP32,1.000000e-02,900,1974092,4.873991e-01,9.875346e-02,1.0555e+00,5.0495e-01,1.1480e+00,5.4614e-01,2.44539884,2.39041975,1.96140552,4.2901e-01,4.8399e-01,-1.50424663,-1.41169429,-0.35622218,1.0555e+00,1.1480e+00,-0.53770246,-0.54413635,-0.41725811,1.2688e-01,1.2044e-01,1.53330683,1.50963161,1.10121024,4.0842e-01,4.3210e-01
26,3,FP16,1.000000e-02,900,1974092,4.777668e-01,9.875346e-02,1.0479e+00,4.9711e-01,1.1405e+00,5.3831e-01,2.44539884,2.39041975,1.97558594,4.1483e-01,4.6981e-01,-1.50424663,-1.41169429,-0.36376953,1.0479e+00,1.1405e+00,-0.53770246,-0.54413635,-0.42358398,1.2055e-01,1.1412e-01,1.53330683,1.50963161,1.10449219,4.0514e-01,4.2881e-01
26,3,FP16ALT,1.000000e-02,900,1974092,1.970726e+00,9.875346e-02,2.1500e+00,1.1595e+00,2.2425e+00,1.2007e+00,2.44539884,2.39041975,1.14062500,1.2498e+00,1.3048e+00,-1.50424663,-1.41169429,0.73828125,2.1500e+00,2.2425e+00,-0.53770246,-0.54413635,-0.12011719,4.2402e-01,4.1759e-01,1.53330683,1.50963161,0.69531250,8.1432e-01,8.3799e-01
27,3,FP64,1.000000e-02,900,1974092,1.499780e-01,9.128138e-02,2.6120e-01,1.7259e-01,4.2119e-01,2.3112e-01,-1.62721101,-1.65836568,-1.91956454,2.6120e-01,2.9235e-01,-2.53812054,-2.35632071,-2.11693073,2.3939e-01,4.2119e-01,-1.26149128,-1.30671567,-1.22725466,7.9461e-02,3.4237e-02,-2.03267228,-2.09906514,-2.20936783,1.1030e-01,1.7670e-01
27,3,FP32,1.000000e-02,900,1974092,1.499779e-01,9.128138e-02,2.6120e-01,1.7259e-01,4.2119e-01,2.3112e-01,-1.62721101,-1.65836568,-1.91956365,2.6120e-01,2.9235e-01,-2.53812054,-2.35632071,-2.11693120,2.3939e-01,4.2119e-01,-1.26149128,-1.30671567,-1.22725499,7.9461e-02,3.4236e-02,-2.03267228,-2.09906514,-2.20936799,1.1030e-01,1.7670e-01
27,3,FP16,1.000000e-02,900,1974092,1.058138e-01,9.128138e-02,1.1800e-01,4.2808e-02,1.8656e-01,1.1268e-01,-1.62721101,-1.65836568,-1.77636719,1.1800e-01,1.4916e-01,-2.53812054,-2.35632071,-2.35156250,4.7582e-03,1.8656e-01,-1.26149128,-1.30671567,-1.28417969,2.2536e-02,2.2688e-02,-2.03267228,-2.09906514,-2.12500000,2.5935e-02,9.2328e-02
27,3,FP16ALT,1.000000e-02,900,1974092,2.624173e-01,9.128138e-02,3.8493e-01,2.8699e-01,5.2250e-01,3.5256e-01,-1.62721101,-1.65836568,-1.27343750,3.8493e-01,3.5377e-01,-2.53812054,-2.35632071,-2.01562500,3.4070e-01,5.2250e-01,-1.26149128,-1.30671567,-1.54687500,2.4016e-01,2.8538e-01,-2.03267228,-2.09906514,-2.28125000,1.8218e-01,2.4858e-01
28,3,FP64,1.000000e-02,900,1974092,7.812786e-02,6.551058e-02,2.6383e-01,9.3420e-02,1.5486e-01,5.7519e-02,2.57818591,2.57229591,2.58812220,1.5826e-02,9.9363e-03,1.84872228,1.73975790,2.00358328,2.6383e-01,1.5486e-01,0.80042254,0.81676296,0.81111684,5.6461e-03,1.0694e-02,2.22876354,2.26255924,2.17417735,8.8382e-02,5.4586e-02
28,3,FP32,1.000000e-02,900,1974092,7.812792e-02,6.551058e-02,2.6383e-01,9.3420e-02,1.5486e-01,5.7520e-02,2.57818591,2.57229591,2.58812165,1.5826e-02,9.9357e-03,1.84872228,1.73975790,2.00358391,2.6383e-01,1.5486e-01,0.80042254,0.81676296,0.81111705,5.6459e-03,1.0695e-02,2.22876354,2.26255924,2.17417717,8.8382e-02,5.4586e-02
28,3,FP16,1.000000e-02,900,1974092,2.025345e-01,6.551058e-02,7.2118e-01,3.2557e-01,6.1222e-01,2.9543e-01,2.57818591,2.57229591,2.33593750,2.3636e-01,2.4225e-01,1.84872228,1.73975790,2.46093750,7.2118e-01,6.1222e-01,0.80042254,0.81676296,0.89892578,8.2163e-02,9.8503e-02,2.22876354,2.26255924,2.00000000,2.6256e-01,2.2876e-01
28,3,FP16ALT,1.000000e-02,900,1974092,3.671917e-01,6.551058e-02,7.4417e-01,4.0357e-01,7.5006e-01,3.7344e-01,2.57818591,2.57229591,1.82812500,7.4417e-01,7.5006e-01,1.84872228,1.73975790,2.14062500,4.0087e-01,2.9190e-01,0.80042254,0.81676296,1.17968750,3.6292e-01,3.7926e-01,2.22876354,2.26255924,2.15625000,1.0631e-01,7.2514e-02
29,3,FP64,1.000000e-02,900,1974092,3.093830e-01,9.487867e-02,7.0673e-01,3.8177e-01,7.0713e-01,3.9921e-01,1.82203246,1.75409930,1.34748264,4.0662e-01,4.7455e-01,-1.88057965,-1.88018024,-1.17345462,7.0673e-01,7.0713e-01,2.35535399,2.38234125,2.52310193,1.4076e-01,1.6775e-01,0.23605345,0.26163713,-0.01135960,2.7300e-01,2.4741e-01
29,3,FP32,1.000000e-02,900,1974092,3.093831e-01,9.487867e-02,7.0673e-01,3.8177e-01,7.0713e-01,3.9921e-01,1.82203246,1.75409930,1.34748268,4.0662e-01,4.7455e-01,-1.88057965,-1.88018024,-1.17345440,7.0673e-01,7.0713e-01,2.35535399,2.38234125,2.52310181,1.4076e-01,1.6775e-01,0.23605345,0.26163713,-0.01135973,2.7300e-01,2.4741e-01
29,3,FP16,1.000000e-02,900,1974092,3.360889e-01,9.487867e-02,7.1807e-01,4.0727e-01,7.1847e-01,4.2471e-01,1.82203246,1.75409930,1.29003906,4.6406e-01,5.3199e-01,-1.88057965,-1.88018024,-1.16210938,7.1807e-01,7.1847e-01,2.35535399,2.38234125,2.55078125,1.6844e-01,1.9543e-01,0.23605345,0.26163713,-0.01687622,2.7851e-01,2.5293e-01
29,3,FP16ALT,1.000000e-02,900,1974092,8.423709e-01,9.487867e-02,1.5442e+00,6.2425e-01,1.5446e+00,6.3020e-01,1.82203246,1.75409930,1.40625000,3.4785e-01,4.1578e-01,-1.88057965,-1.88018024,-0.33593750,1.5442e+00,1.5446e+00,2.35535399,2.38234125,2.35937500,2.2966e-02,4.0210e-03,0.23605345,0.26163713,-0.32031250,5.8195e-01,5.5637e-01
30,3,FP64,1.000000e-02,900,1974092,7.892486e-02,4.894037e-02,1.8232e-01,1.2180e-01,3.9748e-01,1.8930e-01,1.84464093,1.82634860,2.00866536,1.8232e-01,1.6402e-01,2.37654780,2.14905231,1.97906775,1.6998e-01,3.9748e-01,-1.09197915,-1.08156340,-1.14266384,6.1100e-02,5.0685e-02,-2.33968845,-2.26850180,-2.19469487,7.3807e-02,1.4499e-01
30,3,FP32,1.000000e-02,900,1974092,7.892457e-02,4.894037e-02,1.8232e-01,1.2180e-01,3.9748e-01,1.8930e-01,1.84464093,1.82634860,2.00866437,1.8232e-01,1.6402e-01,2.37654780,2.14905231,1.97906864,1.6998e-01,3.9748e-01,-1.09197915,-1.08156340,-1.14266360,6.1100e-02,5.0684e-02,-2.33968845,-2.26850180,-2.19469523,7.3807e-02,1.4499e-01
30,3,FP16,1.000000e-02,900,1974092,9.003034e-02,4.894037e-02,2.7503e-01,1.3376e-01,5.0252e-01,2.0125e-01,1.84464093,1.82634860,1.94531250,1.1896e-01,1.0067e-01,2.37654780,2.14905231,1.87402344,2.7503e-01,5.0252e-01,-1.09197915,-1.08156340,-1.10449219,2.2929e-02,1.2513e-02,-2.33968845,-2.26850180,-2.15039062,1.1811e-01,1.8930e-01
30,3,FP16ALT,1.000000e-02,900,1974092,3.198128e-01,4.894037e-02,8.0530e-01,3.9973e-01,1.0328e+00,4.8157e-01,1.84464093,1.82634860,1.55468750,2.7166e-01,2.8995e-01,2.37654780,2.14905231,1.34375000,8.0530e-01,1.0328e+00,-1.09197915,-1.08156340,-0.89843750,1.8313e-01,1.9354e-01,-2.33968845,-2.26850180,-1.92968750,3.3881e-01,4.1000e-01
31,3,FP64,1.000000e-02,900,1974092,1.453689e-01,7.300119e-02,4.2481e-01,2.3495e-01,3.6830e-01,2.1708e-01,-1.63238902,-1.59392173,-1.33375701,2.6016e-01,2.9863e-01,-0.43735327,-0.38084273,-0.80565362,4.2481e-01,3.6830e-01,1.90808860,1.93260606,1.84543794,8.7168e-02,6.2651e-02,2.16438350,2.13547677,2.30313450,1.6766e-01,1.3875e-01
31,3,FP32,1.000000e-02,900,1974092,1.453689e-01,7.300119e-02,4.2481e-01,2.3495e-01,3.6830e-01,2.1708e-01,-1.63238902,-1.59392173,-1.33375740,2.6016e-01,2.9863e-01,-0.43735327,-0.38084273,-0.80565375,4.2481e-01,3.6830e-01,1.90808860,1.93260606,1.84543824,8.7168e-02,6.2650e-02,2.16438350,2.13547677,2.30313468,1.6766e-01,1.3875e-01
31,3,FP16,1.000000e-02,900,1974092,1.611110e-01,7.300119e-02,4.0822e-01,2.5841e-01,3.7848e-01,2.4054e-01,-1.63238902,-1.59392173,-1.25390625,3.4002e-01,3.7848e-01,-0.43735327,-0.38084273,-0.78906250,4.0822e-01,3.5171e-01,1.90808860,1.93260606,1.80468750,1.2792e-01,1.0340e-01,2.16438350,2.13547677,2.29296875,1.5749e-01,1.2859e-01
31,3,FP16ALT,1.000000e-02,900,1974092,2.693283e-01,7.300119e-02,5.9392e-01,2.5485e-01,6.3239e-01,2.7969e-01,-1.63238902,-1.59392173,-1.00000000,5.9392e-01,6.3239e-01,-0.43735327,-0.38084273,-0.32812500,5.2718e-02,1.0923e-01,1.90808860,1.93260606,1.61718750,3.1542e-01,2.9090e-01,2.16438350,2.13547677,2.07812500,5.7352e-02,8.6258e-02
